screen_name,u_fol,u_fav,u_lis,u_sta,u_fri,ver,hash_freq,avg_ret,avg_fav,source,sentiment,partition,trust
dushyantrana803,0,0,0,0,0,False,1,0,6,Twitter Web Client,5,N7,1
aeceae0947cf496,0,0,0,0,0,False,3,4,0,Twitter for Android,7,N7,1
IshanShaykh,0,0,0,0,1,False,6,3,4,Twitter for Android,6,N7,1
rahuldange5,0,0,0,0,1,False,0,0,5,Twitter Web Client,6,N7,1
princeimran1986,0,0,0,0,0,False,9,3,5,Twitter for Android,6,N7,1
deepak921921,0,0,0,0,1,False,0,0,3,Twitter Web Client,5,N7,1
tejas_hi,0,0,0,0,1,False,2,3,4,Twitter for Android,6,N7,1
Vinay_003,0,0,0,0,0,False,3,1,3,Twitter for Android,6,N7,1
alokgupt011,0,0,0,0,0,False,1,0,0,None,5,N7,1
kin72408974,0,0,0,0,0,False,0,4,0,Twitter for Android,7,N7,1
sabyasachichha5,0,0,0,0,0,False,0,0,3,Mobile Web (M2),5,N7,1
gurukul01,0,0,0,0,0,False,1,0,4,Twitter Web Client,5,N7,1
hardik19947,0,0,0,0,1,False,5,0,0,Twitter Web Client,6,N7,1
alpa_gala,0,0,0,0,0,False,6,0,4,Twitter for Android,3,N7,1
CAVARUNYADAV2,0,0,0,0,1,False,3,0,4,Twitter Web Client,6,N7,1
KrishMurdeshwar,0,0,0,0,0,False,0,3,6,Twitter for Android,6,N7,1
ShamLalGoyal1,0,0,0,0,0,False,0,4,0,Twitter for Android,7,N7,1
NK17182,0,0,0,0,1,False,1,0,3,Twitter for Android,5,N7,1
amithbal,0,0,0,0,0,False,2,4,0,Twitter for Android,6,N7,1
mohdaad786,0,0,0,0,0,False,0,0,5,Mobile Web (M2),6,N7,1
iam24x7in,0,0,0,0,0,False,1,3,0,Twitter for Android,6,N7,1
SujitDevAdhika3,0,0,0,0,0,False,0,0,3,Mobile Web (M2),5,N7,1
digitalriser,0,0,0,0,0,False,0,0,4,WordPress.com,5,N7,1
sandeshbajaj,0,0,0,0,0,False,0,0,0,Twitter Web Client,4,N7,1
sandy22910,0,0,0,0,0,False,1,0,4,Twitter for Android,3,N7,1
raja_kaduluri,0,0,0,0,0,False,2,0,4,Twitter Web Client,6,N7,1
Akshay55114995,0,0,0,0,1,False,0,0,5,Twitter for Android,6,N7,1
tatique_khan,0,0,0,0,0,False,1,4,4,Twitter for Android,6,N7,1
aniljha9901,0,0,0,0,1,False,0,0,4,Twitter for Android,5,N7,1
stafraendigital,0,0,0,0,0,False,2,0,6,Twitter for Android,5,N7,1
santoshmscmtech,0,0,0,0,0,False,3,0,0,Twitter Web Client,6,N7,1
ARUNPERUMAAL,0,0,0,0,0,False,1,4,4,Twitter for Android,6,N7,1
ayna2302,0,0,0,0,0,False,0,0,0,Facebook,5,N7,1
kureelkanpur,0,0,0,0,0,False,0,0,3,Twitter Web Client,5,N7,1
arvsurana,0,0,0,0,0,False,0,0,0,Mobile Web (M5),5,N7,1
voiceofcamera,0,0,0,0,0,False,0,0,0,Google,5,N7,1
HARISHA95563680,0,0,0,0,0,False,4,0,4,Twitter for Android,6,N7,1
nifan12,0,0,0,0,0,False,0,0,4,Twitter for BlackBerry,6,N7,1
RenatiNaveen,0,0,0,0,0,False,1,0,4,Twitter for Android,6,N7,1
bhushanc80,0,0,0,0,0,False,0,0,3,Twitter Web Client,5,N7,1
jyotisingle,0,0,0,0,0,False,0,0,0,Twitter for Android,3,N7,1
RohitSh23188495,0,0,0,0,0,False,0,0,0,Mobile Web (M2),6,N7,1
AmaanMobilecare,0,0,0,0,0,False,0,0,4,Google,6,N7,1
BSriniv53308181,0,0,0,0,0,False,0,0,0,Twitter for Android,8,N7,1
mukkumar971,0,0,0,0,0,False,0,0,4,Twitter Web Client,5,N7,1
sri4222,0,0,0,0,0,False,0,0,0,Mobile Web (M5),5,N7,1
Santosh24405679,0,0,0,0,0,False,0,0,0,Twitter for Android,7,N7,1
tkd02195,0,0,0,0,0,False,0,0,4,Twitter Web Client,6,N7,1
Shruti4895,0,0,0,0,0,False,0,0,0,Mobile Web (M5),6,N7,1
amareshdraksha,0,0,0,0,0,False,0,0,4,Twitter Web Client,6,N7,1
ARSHADH1809,0,0,0,0,0,False,0,0,0,Twitter for Android,3,N7,1
Sahilkh39377786,0,0,0,0,0,False,0,0,0,Twitter for Android,7,N7,1
Sauaarya,0,0,0,0,0,False,0,0,0,Mobile Web (M5),6,N7,1
saswatnanda1,0,0,0,0,0,False,0,0,0,Twitter Web Client,6,N7,1
Bishantkumar12,0,0,0,0,0,False,0,0,0,Mobile Web (M5),6,N7,1
ngarg10,0,0,0,0,0,False,0,0,0,Twitter Web Client,6,N7,1
MakadiaHarsh,3,1,3,0,2,False,8,0,6,Statusbrew,6,N10,5
surbhisharma17,4,3,2,2,4,False,3,1,0,Put your button on any page! ,6,N2,7
nazrah,3,1,4,4,3,False,7,2,0,Twitter for iPhone,3,N10,5
AggregatorENews,1,0,3,3,2,False,0,0,0,IFTTT,4,N9,2
SandeepMall,3,3,4,3,2,False,6,3,5,Twitter for iPhone,5,N10,5
iLuckyVaibhav,4,3,2,3,2,False,6,1,3,TweetCaster for Android,7,N2,7
MarketMaster007,3,2,2,1,3,False,3,1,6,Twitter Web Client,5,N10,5
HardiaSumit,3,1,2,0,3,False,5,2,3,Twitter for iPhone,5,N10,5
GameLootTeam,2,3,3,1,1,False,1,1,4,TwitterTrafficMachine,5,N1,4
saabsarkaar9,2,4,3,4,0,False,9,4,3,Twitter for iPad,7,N2,7
raj_up,2,2,1,1,4,False,4,3,4,Twitter Web Client,4,N0,3
govind_insan,2,4,4,4,0,False,1,4,3,Twitter for Android,6,N2,7
ErPrincerock,2,2,1,3,4,False,8,4,0,Twitter for Android,7,N0,3
Tretayug,2,0,3,3,3,False,8,2,4,Mobile Web (M5),3,N1,4
hayat5001,1,3,2,3,3,False,2,3,0,Mobile Web (M5),4,N1,4
Adiporwal,2,4,4,3,2,False,6,2,0,Twitter for Windows,6,N1,4
clevelandSSI,3,2,4,3,3,False,0,0,3,Nuzzel,5,N10,5
KanubhaiDabhi,3,3,1,1,3,False,5,4,6,Mobile Web (M2),5,N10,5
Santy7892,1,3,2,1,3,False,9,2,0,Twitter for iPhone,6,N0,3
shreeraamDG,2,2,4,1,4,False,5,1,3,Track_Autonomous Car_Updates,5,N2,7
RohVino,2,4,3,2,3,False,9,1,3,RohVino,4,N1,4
bahutbadadanda,1,4,2,3,3,False,5,1,4,Twitter Web Client,4,N1,4
Prav001,2,2,1,1,4,False,1,2,3,Twitter Web Client,5,N0,3
insanrajni2,2,3,1,3,2,False,8,4,4,Twitter for Android,7,N0,3
anupathapliyal,2,4,3,4,3,False,7,4,0,Twitter for iPad,4,N2,7
vatsalDMJ,2,2,2,3,3,False,1,3,6,Twitter for Android,3,N1,4
Chajju77777,2,3,1,3,0,False,8,4,0,Twitter Web Client,7,N0,3
mirdhawala,2,4,2,3,1,False,5,3,3,Twitter for Android,6,N1,4
INCdilse,2,2,3,3,3,False,6,2,4,Twitter for iPad,5,N1,4
sanjeevjena1,1,3,2,3,3,False,4,2,3,Twitter for Android,6,N0,3
mailtodanish,2,2,1,1,3,False,5,2,4,Facebook,5,N0,3
rajaravikanth,1,2,2,3,3,False,9,4,0,Twitter for iPhone,4,N0,3
wontonesaju,2,1,3,1,3,False,5,3,4,Twitter for Android,6,N0,3
milap009,2,4,3,4,3,False,0,4,3,Twitter for Android,4,N2,7
Ramlok77777,2,3,1,3,0,False,8,4,0,Twitter Web Client,7,N0,3
Abhishe57126154,2,2,1,1,3,False,2,1,4,Twitter for Android,4,N0,3
y4ryash,2,1,1,3,2,False,5,4,4,Twitter for Android,5,N0,3
temporary_handl,2,4,3,4,3,False,8,4,3,Twitter for Android,4,N2,7
nehainsan1217,2,4,2,3,0,False,8,4,4,Twitter for Android,6,N1,4
M_heSh,2,2,1,3,3,False,2,4,3,Twitter for Android,4,N0,3
Pancham_Tyagi,3,1,1,1,4,False,5,0,6,Twitter Web Client,4,N10,5
manishgrover,3,1,4,1,4,False,6,0,5,LinkedIn,6,N10,5
kousikd1,3,2,1,1,4,False,1,0,4,Google,6,N10,5
KarvyGrowthHub,3,0,2,1,2,False,8,0,6,Twitter Web Client,6,N10,5
sgroversayswhat,3,2,1,1,1,False,3,2,6,Twitter for Android,4,N0,3
Sukhdarshan77,3,3,0,2,0,False,9,4,0,Twitter Web Client,7,N10,5
yviren,3,2,3,4,1,False,2,1,5,Twitter Web Client,3,N10,5
shwetankrocks,4,3,3,2,4,False,7,1,4,Tweet Jukebox,6,N2,7
MeShiveshPandey,4,4,3,4,4,False,5,3,4,Mobile Web (M5),5,N2,7
VivekBarve3,1,2,3,1,3,False,8,1,4,Twitter Web Client,5,N0,3
golabolla,1,1,2,3,2,False,9,2,0,Twitter for Android,3,N0,3
Leon19070210,2,4,3,3,3,False,1,3,3,Twitter for iPhone,4,N1,4
iPrafulchavda,2,1,3,3,0,False,6,4,0,Twitter for Windows Phone,6,N9,2
abdulali03,0,3,3,3,1,False,6,2,0,TweetDeck,5,N9,2
dealnloot,3,0,3,3,0,False,0,0,0,Facebook,7,N10,5
ashuyadav954,4,4,3,4,2,False,9,2,5,Twitter for iPhone,6,N2,7
mdfir212,2,3,3,1,3,False,4,4,0,Twitter for Android,6,N0,3
ShadmaTahseen,4,4,3,4,4,False,8,3,3,Twitter Web Client,4,N2,7
JaiHoNaMo,3,3,3,3,1,False,4,2,5,Twitter for iPhone,3,N10,5
RoshanSdrprop,4,4,3,4,4,False,8,3,4,Mobile Web (M5),5,N2,7
ladki_natkhat,4,2,3,3,4,False,5,0,3,Twitter Web Client,7,N2,7
r_ranjan4,1,3,3,1,2,False,7,2,0,Twitter Web Client,6,N0,3
mahipalsy,1,4,3,3,0,False,5,3,4,Twitter for Android,4,N9,2
Heenamtaya,4,1,3,3,3,False,6,1,0,Hootsuite,7,N2,7
champ_tweet,2,2,3,3,0,False,7,4,0,Twitter for Windows,5,N1,4
AMAREND34128394,3,0,3,1,1,False,6,2,0,Twitter for Windows Phone,4,N10,5
insaan_navish,2,4,3,4,1,False,9,4,5,Twitter for Android,6,N2,7
thinbrownboy,3,0,3,3,2,False,1,0,0,Facebook,4,N10,5
android_thing,2,3,3,1,4,False,6,2,4,androidthing,6,N1,4
iamAKHTER,2,4,3,4,3,False,8,3,0,Twitter for iPhone,3,N2,7
imdeepak1143,4,2,3,3,4,False,4,1,4,Put your button on any page! ,6,N2,7
ilapakurthi,1,0,3,3,0,False,8,3,3,Twitter Web Client,5,N7,1
DrDevG,3,3,3,4,2,False,7,2,0,Twitter for Android,3,N10,5
dkal20,1,2,3,3,4,False,0,4,3,Twitter for iPhone,4,N0,3
KuldeepOffice,4,3,3,3,1,False,5,3,4,TweetDeck,5,N2,7
rishiagarwal,3,1,3,1,3,False,3,2,0,Twitter Web Client,6,N10,5
roohanitaakath,1,4,3,3,2,False,2,4,0,Mobile Web (M5),4,N9,2
moiyyad,2,4,3,4,3,False,9,3,0,Twitter for Windows Phone,3,N2,7
AnilKollam,3,0,3,3,0,False,1,0,0,iOS,4,N10,5
nikunjbajoria,2,4,3,3,4,False,3,1,5,Twitter for Android,6,N2,7
PuneriMangoMan,2,4,3,4,1,False,8,2,3,Twitter for iPhone,6,N2,7
Bechara_General,4,2,3,3,4,False,1,1,0,Mobile Web (M2),4,N2,7
Pkunk_,1,2,3,3,1,False,8,3,4,Twitter Web Client,3,N0,3
Sukhoi004,3,1,3,4,2,False,6,2,0,Mobile Web (M5),4,N10,5
NoUllooBanoing,4,0,3,3,3,False,7,3,3,Twitter Web Client,3,N2,7
ibadah8,1,3,3,3,0,False,6,2,0,TweetDeck,5,N9,2
akshayprbhu,2,3,3,3,3,False,4,1,3,Twitter Web Client,6,N1,4
rmtrmt99,4,4,3,3,4,False,7,4,4,Twitter for iPhone,4,N2,7
bikash_ds,3,2,3,4,2,False,8,2,0,Twitter for Android,3,N10,5
skjsdr,1,3,3,4,2,False,4,3,0,Twitter for iPhone,4,N2,7
ParagBarot1,4,4,3,3,3,False,1,4,5,Twitter for Android,6,N2,7
anita13808147,3,4,3,3,1,False,6,4,3,Twitter for iPad,5,N10,5
Babita976,1,3,3,4,0,False,8,2,0,GrabInbox,6,N9,2
GunvantSr,2,2,3,3,1,False,1,4,4,Twitter for Android,6,N9,2
baljeetpoonia,3,4,3,4,3,False,9,2,0,realestatexp2,4,N10,5
pattathan,2,0,3,3,4,False,8,3,0,Twitter Web Client,4,N1,4
rathod_tr5,1,2,3,3,0,False,6,2,0,TweetDeck,5,N9,2
vishalgiri13111,1,4,3,3,4,False,5,1,3,Twitter for Android,6,N2,7
srini0851,2,4,3,4,3,False,8,3,4,Twitter Web Client,4,N2,7
56feku,1,3,3,3,1,False,9,3,0,Mobile Web (M5),3,N9,2
AmolvKhodke,3,2,3,3,2,False,6,2,0,Twitter for iPhone,5,N10,5
BeingAkif,2,4,3,4,3,False,3,4,0,Twitter for iPhone,6,N2,7
SocialAmit,1,2,3,3,2,False,4,2,4,Twitter for Android,4,N0,3
shravanraj11,0,3,3,3,0,False,8,2,0,GrabInbox,6,N9,2
shafijindal,3,4,3,3,0,False,7,4,0,Twitter for Android,7,N10,5
kachadhari,3,4,3,4,3,False,8,2,0,Twitter for iPad,4,N10,5
LaxmanShrigire7,3,3,3,3,4,False,5,3,0,Google,6,N10,5
indi_0z,1,4,3,3,0,False,6,4,3,Twitter Web Client,4,N9,2
Tweet_PNB,1,1,3,3,1,False,7,2,0,TweetDeck,6,N9,2
ashwani_ksinha,2,4,3,3,4,False,8,3,3,Twitter for Android,4,N2,7
varunSrkian,2,4,3,3,3,False,5,3,0,Twitter for Windows,5,N1,4
teluguonetv,1,3,3,3,1,False,4,2,0,GrabInbox,5,N9,2
mukeshrai881,3,4,3,4,3,False,8,2,0,Twitter for Android,3,N10,5
shailendra26051,1,1,3,3,1,False,3,4,0,Twitter for Android,4,N0,3
Ambika109,1,3,3,4,0,False,8,2,0,GrabInbox,6,N9,2
SunitaWilson72,2,4,3,3,2,False,9,3,0,Twitter for Android,3,N1,4
UrvashiQureshi,3,4,3,3,4,False,4,3,0,Twitter for iPhone,7,N10,5
RS_294,3,2,3,3,4,False,8,2,0,Twitter for iPad,4,N10,5
farman_pasha,1,4,3,3,3,False,5,1,0,Twitter Web Client,5,N9,2
kashyap1190,2,3,3,3,0,False,7,2,0,TweetDeck,6,N9,2
chirag24576,1,4,3,3,1,False,7,2,3,Twitter for Android,4,N9,2
aBramhasmi,2,3,3,3,3,False,1,3,0,Twitter for iPhone,4,N1,4
nithinjaiswal4,0,3,3,3,0,False,8,2,0,GrabInbox,6,N9,2
AgArpitsizzle,1,4,3,4,2,False,9,2,0,Twitter for Android,4,N2,7
nishainsan3333,1,4,3,3,1,False,7,4,0,Twitter for Android,7,N0,3
Pratibha364,2,1,3,3,0,False,8,2,0,GrabInbox,6,N9,2
DalitRamsingh,1,3,3,3,1,False,6,3,0,TweetDeck,4,N9,2
juman393,2,4,3,3,1,False,3,3,0,Twitter for iPhone,6,N9,2
BnBagul,4,4,3,3,4,False,6,2,0,Twitter for iPad,4,N2,7
BenhamAdrian,3,3,3,3,3,False,7,2,0,Twitter for Android,3,N10,5
chandrakantahem,3,4,3,3,4,False,5,2,0,Twitter for Windows,4,N10,5
yelloji1,1,2,3,3,1,False,7,2,0,TweetDeck,6,N9,2
samips129,2,4,3,3,3,False,9,3,0,Mobile Web (M5),4,N1,4
sharan35379873,0,3,3,3,0,False,8,2,0,GrabInbox,6,N9,2
PrikshitSingla,2,4,3,3,3,False,3,4,0,Twitter for iPhone,4,N1,4
gurdeep2091,1,3,3,3,0,False,6,2,0,TweetDeck,5,N9,2
shukla_sanj,1,3,3,3,2,False,8,2,0,GrabInbox,6,N9,2
mukeshgarg23,2,4,3,3,3,False,7,3,0,Twitter for Android,3,N9,2
BabluYa54983447,2,4,3,3,1,False,6,1,0,Twitter for Android,4,N1,4
aabha110,1,4,3,3,0,False,7,3,0,Twitter Web Client,6,N9,2
rshaikh123,2,3,3,3,4,False,8,2,0,Twitter for iPhone,3,N9,2
45_biren,3,4,3,3,3,False,9,2,0,45_biren,4,N10,5
RajivNirman,0,3,3,3,1,False,8,2,0,GrabInbox,6,N9,2
anantpuja,1,4,3,3,3,False,2,3,0,Twitter Web Client,4,N9,2
MODIfyingBHARAT,3,4,3,3,4,False,9,2,0,Twitter for iPhone,6,N10,5
ShreyashBothra,1,3,3,3,0,False,6,3,0,TweetDeck,4,N9,2
rupasubramaniac,1,3,3,3,0,False,6,3,0,TweetDeck,4,N9,2
guptha_rakesh,2,3,3,3,2,False,8,2,0,GrabInbox,6,N9,2
ahmedvindhani,2,4,3,3,1,False,6,2,0,Twitter for Android,3,N9,2
alwynmithra1992,2,4,3,3,3,False,7,3,0,Twitter for Android,4,N1,4
pinkisharma4,3,4,3,3,0,False,7,2,0,Twitter for Windows Phone,4,N10,5
viv_cse,2,3,3,3,2,False,8,2,0,GrabInbox,6,N9,2
Vijayb409,1,4,3,3,3,False,3,2,0,Twitter for iPad,4,N9,2
Akas_Day,1,3,3,3,1,False,8,2,0,GrabInbox,6,N9,2
wishva_teacher,3,4,3,3,3,False,9,2,0,58Wishva,4,N10,5
Sandeep1481996,1,4,3,3,1,False,7,3,0,Twitter for Android,4,N9,2
Haricharan1012,1,3,3,3,0,False,7,2,0,TweetDeck,6,N9,2
murali_talasila,1,3,3,3,0,False,8,2,0,GrabInbox,6,N9,2
politicalwings2,2,3,3,3,2,False,8,2,0,GrabInbox,6,N9,2
sameeruppal,2,4,3,3,3,False,7,2,0,Twitter for iPhone,4,N1,4
RituVarma55,2,4,3,3,1,False,8,2,0,GrabInbox,6,N9,2
Sagarika716,1,4,3,3,0,False,8,2,0,GrabInbox,6,N9,2
politics_better,2,3,3,3,3,False,8,2,0,GrabInbox,6,N9,2
CongressKajana,1,3,3,3,2,False,8,2,0,GrabInbox,6,N9,2
pavan_sadineni,1,3,3,3,1,False,8,2,0,GrabInbox,6,N9,2
ramasrivalli,2,3,3,3,3,False,8,2,0,GrabInbox,6,N9,2
ravipasupuleti3,1,3,3,3,1,False,8,2,0,GrabInbox,6,N9,2
Mounika341,1,3,3,3,0,False,8,2,0,GrabInbox,6,N9,2
ministryinb,1,3,3,3,0,False,8,2,0,GrabInbox,6,N9,2
Ashis_Pandey1,1,3,3,3,2,False,8,2,0,GrabInbox,6,N9,2
apsacs1,1,3,3,3,1,False,8,2,0,GrabInbox,6,N9,2
balajimuthyala,1,3,3,3,1,False,8,2,0,GrabInbox,6,N9,2
rasool29326749,1,3,3,3,1,False,8,2,0,GrabInbox,6,N9,2
lava_agarwal,1,2,3,3,0,False,7,3,0,Mobile Web (M5),3,N9,2
sgirimadasu,1,3,2,2,2,False,6,3,0,Twitter for iPhone,6,N1,4
Itsanya2011,2,4,2,3,1,False,7,4,0,Twitter for iPhone,3,N1,4
SushmaKetkar,1,0,3,3,0,False,9,4,0,TweetDeck,5,N9,2
SickularDalit,1,3,3,3,0,False,1,1,0,Tumblr,5,N9,2
syed_shaque46,3,1,1,1,4,False,0,0,0,Twitter for iPad,3,N10,5
linkgovind,3,1,0,2,0,False,7,2,3,Twitter for Android,4,N7,1
rajiv77771,3,3,0,2,0,False,8,4,0,Twitter for Android,7,N7,1
datareign,3,0,3,2,1,False,3,0,5,Hootsuite,6,N10,5
victoria_yyj,3,2,4,1,3,False,3,0,3,Twitter for iPad,6,N10,5
HarshilGujarati,3,4,4,4,2,False,9,2,5,TweetCaster for Android,4,N2,7
journo007,3,2,2,1,3,False,6,1,4,Twitter Web Client,4,N10,5
aquib_ak,3,3,2,4,3,False,2,3,4,Twitter for iPhone,5,N10,5
IqbalGrewal1,3,4,1,1,2,False,7,3,6,Twitter for iPhone,6,N10,5
SumitaDawra,3,1,3,0,1,False,5,1,6,Twitter for iPhone,5,N10,5
Ikka_bollywood,3,2,2,3,2,False,4,4,0,Mobile Web (M5),7,N10,5
ceciletamura,3,4,4,3,4,False,1,1,5,Twitter Web Client,3,N10,5
PaymundoSales,3,1,3,2,4,False,0,0,3,Upflow,5,N10,5
goravsharma7777,3,3,1,3,0,False,8,4,0,Twitter for Android,7,N10,5
ChukkuNews,3,0,3,4,4,False,3,0,0,dlvr.it,3,N10,5
InsanRinkal,3,3,0,3,1,False,7,4,0,Twitter for Android,8,N10,5
SKRinten,3,1,1,1,3,False,8,2,5,Twitter for Windows Phone,4,N10,5
indiacause,3,0,3,4,0,False,6,0,3,Facebook,4,N10,5
J_Contender,3,2,2,3,3,False,2,2,4,TweetCaster for Android,6,N10,5
DCMangeshkar,3,3,2,1,2,False,3,3,4,Twitter for iPhone,6,N10,5
ap_kmission,3,1,3,0,0,False,2,1,6,Twitter Web Client,6,N7,1
vicky20680,3,4,4,4,3,False,4,3,0,Twitter for iPad,5,N2,7
GarvSeGujju,3,4,3,2,2,False,9,1,5,TweetDeck,4,N10,5
milindshah2006,3,2,4,4,4,False,3,2,3,Twitter for Windows,5,N2,7
monikainsan395,3,3,1,3,0,False,9,4,6,Twitter for Android,7,N10,5
AndyFW1,3,0,3,2,4,False,0,0,5,Put your button on any page! ,5,N10,5
shrikantkakade7,3,2,2,1,4,False,5,4,0,Twitter for Android,8,N10,5
JiffyJoseph,3,1,4,3,1,False,6,1,0,ChennaiFloodRescue,5,N10,5
Studio4News,3,0,3,4,3,False,6,0,3,dlvr.it,4,N10,5
rohit_k_b,3,1,2,2,3,False,7,4,4,Mobile Web (M2),6,N10,5
LuisOliverio,3,3,2,3,2,False,1,3,6,Tweetings for Android,4,N10,5
CharulataRKumar,3,1,3,1,1,False,3,1,6,Twitter for iPhone,6,N10,5
vikrammann,3,4,4,4,0,False,8,2,4,Twitter for iPhone,4,N2,7
tuse_ashish,3,3,1,0,2,False,2,4,5,Twitter for Android,4,N10,5
AboutThWorldNow,3,2,3,4,4,False,4,3,0,Twitter Web Client,3,N10,5
ET_CIO,3,0,4,3,0,False,9,0,4,econ b2b post,5,N10,5
srinsesh,3,0,3,2,4,False,0,0,5,OS X,5,N10,5
_Sania28,3,2,2,3,2,False,1,2,3,Twitter for Android,7,N10,5
ShivanyaMishra,3,1,1,2,3,False,1,1,0,Twitter for iPad,5,N10,5
Amy____Jones,3,3,4,4,4,False,8,1,3,dlvr.it,3,N2,7
rahimpadaniya,3,1,2,1,3,False,6,0,5,Twitter Web Client,6,N10,5
Sukhmanmeet1,3,4,1,3,1,False,9,4,6,Twitter for Android,6,N10,5
vijendrarajput,3,3,3,1,2,False,3,0,6,Twitter for iPhone,7,N10,5
Rene_the_Bot,3,0,4,3,0,False,7,1,4,René the Bot,6,N10,5
Honeypicker001,3,2,1,2,3,False,6,2,0,Twitter for BlackBerry,4,N10,5
Chandann98,3,4,3,4,2,False,4,3,0,Mobile Web (M2),4,N10,5
vimalvimlendra,3,4,3,4,4,False,5,3,4,TweetDeck,5,N10,5
nippynews,3,0,4,4,1,False,0,0,0,Nippy_Tweet,5,N10,5
mohitinsan007,3,3,2,3,2,False,9,4,5,Twitter for Android,7,N10,5
ImChandraM,3,1,2,2,4,False,2,2,4,Twitter for iPhone,6,N10,5
Vinkashyap,3,2,4,1,2,False,4,1,3,Twitter Web Client,5,N10,5
motherrr,3,3,2,0,4,False,8,0,6,Twitter for iPad,5,N10,5
RosanShaikh,3,3,1,3,3,False,5,1,3,Facebook,4,N10,5
isaikatghosh,3,2,3,1,0,False,3,3,5,Twitter Web Client,6,N10,5
WIOMAX_PA,3,0,4,2,3,False,7,1,0,WioAI1,6,N10,5
poojasaini25,3,2,0,4,3,False,9,4,0,Twitter for Android,7,N10,5
vickyindia89,3,4,1,2,4,False,6,3,6,Twitter for iPhone,4,N10,5
Shakra_Kulish,3,4,3,4,3,False,1,2,4,Twitter for Windows Phone,5,N10,5
APLatestNews,3,1,3,4,1,False,2,0,0,Google,6,N10,5
satishkini,3,0,2,3,2,False,3,1,5,Runkeeper,4,N10,5
sun_suku,3,4,2,4,0,False,0,2,0,Twitter for Android,3,N10,5
enterprise_dp,3,0,4,3,4,False,2,0,3,DragPlus,5,N10,5
jankibaat1,3,1,3,1,1,False,4,0,6,Twitter Web Client,5,N10,5
hamid9049,3,3,1,1,4,False,8,4,3,Twitter for Android,4,N10,5
ingujaratinfo,3,2,4,3,0,False,8,3,5,Scoop.it,5,N10,5
tushar,3,3,4,2,3,False,4,1,5,Twitter for iPhone,6,N10,5
Deepesh_Nanda,3,2,2,2,2,False,3,4,6,Twitter Web Client,6,N10,5
hariomardbeg,3,4,1,2,4,False,9,3,0,Twitter for Android,3,N10,5
arzillion,3,3,4,4,3,False,5,0,4,Dropial App,4,N2,7
drsatya74,3,1,3,4,2,False,7,3,0,Mobile Web (M5),4,N10,5
shail_manjrekar,3,1,3,1,4,False,4,1,5,Facebook,7,N10,5
sran_vijay,3,2,2,3,3,False,6,2,3,Twitter for iPad,4,N10,5
RishuMongaDJ,3,0,3,4,0,False,3,0,4,IFTTT,5,N10,5
minicnair,3,4,2,3,1,False,8,0,6,Twitter for iPhone,5,N10,5
keshavinsa4,3,3,1,3,1,False,9,2,0,Twitter for Android,7,N10,5
sarath_civil,3,4,1,1,4,False,1,4,5,Twitter for iPhone,5,N10,5
MariaMacNamara1,3,3,4,2,4,False,2,1,5,Twitter Web Client,6,N10,5
Mr_Shubhamsingh,3,2,2,3,2,False,1,4,3,Twitter for Android,6,N10,5
Nirmal77771,3,3,1,2,0,False,8,4,0,Twitter Web Client,7,N10,5
FundaVision,3,1,4,4,3,False,5,0,4,dlvr.it,5,N10,5
dryogeshgpatel,3,4,4,4,4,False,7,3,3,Twitter for Android,3,N2,7
srinivasjain,3,2,3,1,3,False,4,1,5,Twitter for iPad,4,N10,5
N0ki4N,3,1,4,4,2,False,0,4,0,Fenix for Android,4,N10,5
SuperGops,3,0,3,0,3,False,6,0,4,Twitter Web Client,5,N7,1
WithCongAssamNE,3,1,2,3,2,False,7,0,6,IFTTT,4,N10,5
AviKhose,3,4,3,3,1,False,9,3,4,Twitter for Android,6,N10,5
mpdubey86,3,2,1,1,4,False,3,2,5,Twitter for iPhone,5,N10,5
MoneyonMobileIR,3,3,2,1,4,False,6,1,6,Buffer,5,N10,5
pankajjgd007,3,2,2,2,1,False,2,4,0,Twitter for iPhone,7,N10,5
Ashish77771,3,3,1,3,0,False,9,4,0,Twitter Web Client,7,N10,5
techguard1,3,2,4,4,2,False,8,0,5,IFTTT,6,N10,5
jayantsjy,3,4,4,4,4,False,5,2,3,Twitter Web Client,5,N2,7
dsmalik_inc,3,3,1,2,3,False,5,1,6,Twitter for Android,4,N10,5
CasaMagdalenaCo,3,1,4,4,4,False,1,4,0,Mobile Web (M5),4,N2,7
MimiSchoneman,3,1,3,1,3,False,4,0,4,Paper.li,5,N10,5
VendorNaija,3,0,3,4,2,False,0,0,0,dlvr.it,4,N10,5
Ajashutoshjha,3,4,2,3,3,False,9,3,4,Mobile Web (M2),4,N10,5
SoHyperSoClumsy,3,2,3,2,2,False,3,1,5,Twitter for iPhone,6,N10,5
KarvyFinapolis,3,1,3,1,0,False,6,0,6,TweetDeck,5,N10,5
jineesh_blr,3,2,2,3,4,False,8,3,6,Twitter for Android,3,N10,5
sharma_ash26,3,3,1,3,0,False,8,4,0,Twitter for Android,7,N10,5
balp10,3,4,2,4,1,False,9,3,5,Twitter for iPhone,6,N10,5
EMIStrategies,3,0,4,3,4,False,7,0,3,Twitter Web Client,5,N10,5
devendrapal,3,4,4,2,3,False,2,2,4,Twitter Web Client,4,N10,5
mowsamagri,3,3,1,1,2,False,1,2,5,Twitter for iPhone,5,N10,5
paul_darr,3,1,4,4,4,False,1,0,0,IFTTT,7,N2,7
