screen_name,u_fol,u_fav,u_lis,u_sta,u_fri,ver,hash_freq,avg_ret,avg_fav,source,sentiment
SurajChandre,28,24,0,105,71,False,39.5,0.9,0.0,Twitter for Windows Phone,6
satishmaisuriya,2388,20380,47,34181,2058,False,17.764705882352942,34.5,0.1,Twitter for Android,5
EOTONow,93,32,3,824,5,False,5.4,0.65,0.45,WordPress.com,5
011anish2012,23,319,1,139,139,False,49.0,380.25,0.05,Twitter for Android,5
Dharani_Madhu,286,20,0,1268,399,False,1.0,0.0,0.25,Facebook,5
BalwantinsanI,0,38,0,47,38,False,52.875,34066.65,0.0,Twitter for Android,6
aposhatwar,90,356,30,906,209,False,15.37037037037037,7.35,0.0,Twitter for Android,7
abhishekgarg8,84,11,31,169,100,False,36.56666666666667,1.35,2.1,Twitter Web Client,7
rox55g,100,10579,27,17027,480,False,-1,369.42105263157896,0.0,Twitter for Android,5
SaliammaMathew,7,172,4,357,90,False,76.88888888888889,159.9,0.0,Twitter for Android,5
N_M_Pathan0,4,9,1,94,50,False,23.444444444444443,706.55,0.0,Twitter for Android,5
ManmohanMm,1351,3180,4,7070,548,False,6.666666666666667,0.05,0.35,Facebook,5
prashantjagrwad,81,4755,2,893,267,False,21.0,494.85,0.3,Twitter for Android,5
VishnuAsal,25,33,0,12,123,False,17.0,190.4375,0.9375,Twitter for Android,5
AnitaJayesh,1488,9348,15,1872,81,False,48.31578947368421,7.9,3.8,Twitter for Android,5
_YASH__007,72,1609,0,88,641,False,24.0,1947.3157894736842,0.0,Twitter for Android,6
Santosh87013098,101,4592,0,2952,174,False,10.428571428571429,10.75,0.05,Twitter for Android,5
alone_stoner420,265,1836,14,7080,1496,False,-1,1448.55,0.15,Twitter for Android,6
9eb7f12ae8c6473,771,5264,5,1845,60,False,22.375,765.25,0.85,Twitter for Android,5
shellaysandhu,479,3096,14,3425,346,False,56.72727272727273,243.15,0.55,Twitter for Android,5
gmukherji13,147,11757,13,6051,244,False,1.5,255.35,0.1,Twitter for Android,4
Anshu_Vats1,443,1558,27,8214,260,False,143.5,49.05,1.55,Twitter for Android,5
NYSinghania,84,10011,3,1382,142,False,-1,0.0,0.4,Twitter for Android,5
MeradeshEek,14,0,5,605,39,False,297.1764705882353,138.0,0.0,TweetDeck,5
Lo_KalloBaat,17,6,4,619,84,False,297.1764705882353,138.0,0.0,TweetDeck,5
sonyasharma617,3,0,6,582,68,False,297.1764705882353,138.0,0.0,TweetDeck,5
lene_aye_hai,15,1,6,623,40,False,297.1764705882353,138.0,0.0,TweetDeck,5
Desi_DigiMan,16,8,5,555,110,False,310.5882352941176,138.55,0.0,TweetDeck,5
InidaKiBaat,15,5,4,586,83,False,297.1764705882353,138.0,0.0,TweetDeck,5
DigitalMeraDesh,8,0,4,579,69,False,297.1764705882353,138.0,0.0,TweetDeck,5
Jabalpur_City,5,1,1,192,31,False,327.73333333333335,141.8,0.0,TweetDeck,5
DigitalHuMein,5,2,4,535,60,False,297.1764705882353,138.0,0.0,TweetDeck,5
TrueAreTrue,3,0,4,562,26,False,297.1764705882353,138.0,0.0,TweetDeck,5
mahimam3,1,0,6,591,48,False,297.1764705882353,134.4,0.0,TweetDeck,5
mehak_varma,1,0,5,572,0,False,297.1764705882353,138.0,0.0,TweetDeck,5
UpparWaleDekhle,11,4,5,597,74,False,297.1764705882353,138.0,0.0,TweetDeck,5
MainDeshBhakt,16,8,4,609,133,False,310.5882352941176,138.55,0.0,TweetDeck,5
jai_kissan,4,1,4,507,48,False,297.1764705882353,138.0,0.0,TweetDeck,5
PeopleHomeLife,3,1,5,569,33,False,297.1764705882353,138.0,0.0,TweetDeck,5
HogaDigitalAb,3,2,6,605,56,False,297.1764705882353,134.4,0.0,TweetDeck,5
IRavindraJadeja,312,5,0,235,83,False,46.84615384615385,192.4,0.0,TweetDeck,6
Shivanishukla83,9,2,4,622,24,False,310.5882352941176,138.55,0.0,TweetDeck,5
HumChutiye_Hai,8,0,5,606,13,False,346.14285714285717,146.95,0.0,TweetDeck,6
SatnaCity,6,1,0,207,23,False,311.375,143.4,0.0,TweetDeck,6
trending_maha,26,1,8,736,35,False,327.73333333333335,146.0,0.0,TweetDeck,5
ImDesiAadmi,9,22,5,664,177,False,310.5882352941176,134.1,0.0,TweetDeck,5
chandni_chawk,6,1,3,489,56,False,311.375,143.4,0.0,TweetDeck,6
ApkaApnaDesh,18,1,4,576,81,False,297.1764705882353,138.0,0.0,TweetDeck,5
FanClub_AGupta,12,1,7,633,18,False,327.73333333333335,143.4,0.0,TweetDeck,5
ugta_suraj,15,6,5,582,25,False,297.1764705882353,138.0,0.0,TweetDeck,5
MeraDeshPrem,17,4,5,610,108,False,297.1764705882353,138.0,0.0,TweetDeck,5
DigitalRath,16,0,6,599,14,False,327.73333333333335,141.8,0.0,TweetDeck,5
MeraDeshApna,3,1,5,588,96,False,297.1764705882353,138.0,0.0,TweetDeck,5
BjymPcmc,9,0,4,571,34,False,329.85714285714283,139.55,0.0,TweetDeck,5
ACP_Praduyman,72,1,2,968,290,False,346.14285714285717,146.15,0.0,TweetDeck,5
Hamare_SharmaJi,15,4,4,617,43,False,297.1764705882353,134.4,0.0,TweetDeck,5
avisheksingh607,0,0,4,568,32,False,297.1764705882353,138.0,0.0,TweetDeck,5
vaibhav_kaul,1,0,5,577,85,False,311.375,136.1,0.0,TweetDeck,5
vivekravat2,2,0,5,555,78,False,297.1764705882353,134.4,0.0,TweetDeck,5
Meheriar,592,28,75,796,666,False,40.21052631578947,34.3,0.0,Twitter for Android,6
aadarsh41,79,37,20,11905,7,False,-1,1674.35,0.0,Twitter for Android,6
omkumarsoni,64,3,4,45168,180,False,4.0,0.4,0.0,Facebook,5
breakingknowlez,286,0,14,9329,99,False,-1,0.0,0.0,Google,4
samirkelekar,438,65,15,6214,184,False,19.77777777777778,198.55,0.0,Twitter for Android,4
yunusgazi,817,11,7,1408,1041,False,63.2,2.05,0.0,Twitter for Android,4
tv9gujarati,176191,5,255,71523,518,True,58.666666666666664,0.35,1.9,Twitter Web Client,5
coolraj82,229,22922,79,27440,113,False,31.0,90.4,0.05,Twitter for Android,4
dbhasin,4282,677,1039,64112,4932,False,32.2,0.75,0.1,The Tweeted Times,6
ArmchairPseph,3970,33755,209,2876,231,False,213.33333333333334,23.55,0.0,Twitter Web Client,4
mannusandu041,31,78,0,94,240,False,1.0,489.3,0.0,Twitter for iPhone,5
theworldinanut,46,1,168,1370,22,False,34.09090909090909,22.45,0.0,My awesome tweeting bot,5
jvel15556,13,388,2,319,52,False,28.764705882352942,115.15,0.05,Twitter for Android,5
Aashu58516668,12,90,0,178,74,False,23.61111111111111,36354.9,0.0,Twitter for Android,6
dlrao,28,1,0,636,37,False,81.0,0.05,0.0,Twitter for iPhone,5
yuvrajdubeybjp,121,243,0,1714,481,False,27.0,326.6,0.0,Twitter for Android,5
Tripunder_India,8,68,1,22,41,False,6.0,607.1,0.35,Twitter for Android,6
Santosh777kumar,4,676,4,682,17,False,95.11111111111111,1933.65,0.0,Twitter for Android,6
NeerajK_G,724,60,26,21031,139,False,88.0,263.15,0.2,Twitter Web Client,5
Gopalak82004469,70,532,6,4006,310,False,142.5,17.1,0.25,Twitter for Android,6
pankajkapoor33,52,1546,0,441,421,False,-1,0.05,0.15,Twitter for Android,5
mahendra_rekhi,24,208,8,190,7,False,19.0,43.6,0.0,Twitter for Android,6
mrhindian,6590,13287,56,78907,3262,False,35.25,45.05,0.0,Mobile Web (M5),4
PPatel108,598,2226,14,7177,642,False,25.0,14.4,1.8,Twitter Web Client,4
NitinKapoor2020,4281,180052,397,318907,1509,False,65.78947368421052,159.3,0.0,Mobile Web (M5),5
Rashtravadi1,475,5922,8,12912,427,False,141.5,528.4,0.0,Twitter for Android,5
strokethefire,60,499,0,2212,595,False,-1,39.75,0.05,Twitter for Android,5
Surender3778497,8,256,0,258,41,False,30.470588235294116,26507.3,0.0,Twitter for Android,6
VrushantVicky,871,5565,29,14655,624,False,101.125,393.6,0.0,Twitter for Android,6
PoojaPr40754942,85,180,19,930,123,False,3.933333333333333,538.25,0.0,Twitter for Android,5
VishnuNDTV,12048,480,267,7650,1068,True,-1,718.15,10.15,Twitter for iPhone,5
nareshdeevi,1783,2339,303,11525,1301,False,39.42857142857143,324.9,0.1,Twitter for Android,5
nawedkhan75,120,46,0,147,468,False,7.7272727272727275,0.0,0.05,Twitter for Android,6
nishidh1012,53,407,0,433,14,False,17.0,502.0,0.0,Twitter for iPhone,6
bezbora,562,9,182,792,820,False,57.733333333333334,15.4,0.3,Twitter for Android,5
AmitPurohit21,14,620,1,834,70,False,30.142857142857142,904.2,0.0,Twitter for Windows Phone,5
shashwatabhisar,425,563,9,3599,362,False,3.4,5.7,0.2,Twitter for Windows Phone,5
RUCHIR2511,2247,11494,119,115012,1558,False,61.1764705882353,203.4,0.0,Twitter for Android,5
caas_institute,111,8,4,2649,78,False,3.1333333333333333,0.0,0.0,Google,5
sandeeptiwarid,4,0,2,1557,10,False,-1,0.0,0.0,Twitter Web Client,4
RaunakAJoshi,444,6581,22,10752,4466,False,59.333333333333336,1599.35,0.0,Twitter for Android,5
nimiraja2011,1076,12451,23,49705,303,False,12.5,28.9,0.1,Twitter for iPhone,5
astartupworld,3471,26,228,707,4414,False,-1,0.1,0.05,Twitter Web Client,4
krishnaguptamn,7,32,0,13,51,False,21.555555555555557,1220.5,0.0,Twitter for Android,6
DJYUVIOFFICIAL,94,41,6,1728,16,False,1.0,0.0,0.0,Facebook,5
panjetha_narvir,15,842,0,297,221,False,-1,2.7,0.45,Twitter for Android,6
birbalmaanju,44,16,1,185,935,False,12.666666666666666,36.05263157894737,0.0,Twitter for Android,5
VasuChandnani,514,64680,17,6505,235,False,137.0,97.6,0.0,Twitter for Android,5
Twitvention,469,2644,37,18528,469,False,236.0,371.0,0.15,Twitter for iPhone,5
sree7171,338,4580,6,7963,669,False,3.6666666666666665,691.2105263157895,0.0,Twitter for Android,5
SunilMi79490953,144,9938,9,3238,44,False,-1,179.2,0.95,Twitter for Android,5
Thaju9119,11,75,2,22,30,False,70.66666666666667,553.05,0.05,Twitter for Android,6
jagseerbhandal,22,2388,5,2371,33,False,40.904761904761905,993.3,0.0,Twitter for Android,5
PraveenPiravom,362,14210,23,7318,532,False,236.5,587.5,0.0,Twitter for Android,5
Appuwits,733,1862,132,13611,345,False,7.9,441.5,0.1,Twitter for iPhone,6
mridulmayank9,108,606,21,7530,110,False,-1,802.8,0.0,Twitter for Android,7
mn4manju,15,206,0,124,64,False,28.333333333333332,0.05,0.1,Twitter for iPhone,6
nikhilranjanjha,220,280,6,2549,195,False,23.0,286.63157894736844,0.0,Twitter for Android,5
meetthacker09,51,184,0,10,161,False,100.33333333333333,367.7,0.9,Twitter for iPhone,5
iOnkarPandey,362,1103,151,11746,94,False,105.7,39.65,0.2,Twitter Web Client,5
bhogayta_jay,93,3531,2,2651,59,False,140.3,281.05,0.0,Twitter for Android,5
nav_namo,37,254,1,218,309,False,17.666666666666668,161.85,0.15,Twitter for Android,5
tandon_abhinav,74,3900,41,9170,108,False,69.0,214.75,0.0,Twitter for iPhone,5
HIMESH_SS,1034,1991,78,6828,3742,False,25.1,36.1,0.55,Twitter Web Client,5
RushabhAcharya,161,159,24,311,263,False,2.888888888888889,23.4,0.15,Twitter Web Client,6
NayakOom522,220,196,2,1681,555,False,11.0,422.52941176470586,0.0,Twitter for Android,4
janmejay4150,405,141,25,8817,118,False,43.44444444444444,184.3,0.55,Twitter for Android,5
macansoft,0,7,0,7,2,False,-1,0.0,1.0,Twitter for Android,5
b1e56df9ce6549f,1920,26303,678,132866,2410,False,2.5,763.2,0.05,Twitter for Android,4
DadaThaakur,322,166,27,18879,283,False,189.66666666666666,22.7,0.0,Twitter for iPhone,5
newsisay,1320,13,59,115754,9,False,445.0,0.0,0.0,Google,4
NewsStoryIndia,2112,626,23,29069,59,False,-1,0.0,0.05,dlvr.it,4
HariChandu6122,171,685,48,5757,959,False,29.0,23.7,0.25,Twitter for Android,5
nileshsingit,889,2,25,7091,694,False,4.5,0.0,0.0,The Tweeted Times,4
SS_171291,27,31,1,102,119,False,10.19047619047619,207.15,0.1,Twitter Web Client,6
AgriGoI,36537,37,229,2090,171,True,35.083333333333336,92.2,11.15,Twitter for Android,5
Ritu_Dey,54,161,5,136,209,False,10.153846153846153,355.65,0.05,Twitter for iPhone,7
bhardwajneeraj7,196,1429,3,976,1121,False,2.5,1011.5,0.0,Twitter for iPhone,5
maneeshs15,57,521,5,1878,137,False,16.0,49.95,0.1,Twitter for Android,4
indianlookmag,91,3,2,3037,14,False,-1,0.0,0.0,Facebook,5
anilkumar1012,87,162,2,457,128,False,-1,0.0,0.05,Twitter for Windows Phone,5
NarvijayYadav,69568,3938,1766,55642,26999,False,13.588235294117647,14.8,1.0,Twitter Web Client,6
ClareCockroft,2989,16,174,2040,2844,False,43.21052631578947,0.85,0.45,Hootsuite,5
modinewstn,75,1826,6,537,274,False,21.666666666666668,116.26315789473684,0.0,Twitter for Windows Phone,5
akulapradeep,58,1,1,130,91,False,-1,0.0,0.1,Facebook,4
Brij9879977494,0,8,0,5,16,False,46.0,2156.6666666666665,0.0,Twitter for Android,7
kadiyalamadhu,15,50,5,628,143,False,48.5,1121.0,0.0,Twitter for Android,5
KazGriki,1726,1164,226,7668,1622,False,17.75,3.25,0.05,Twitter for Android,6
singhankit0991,147,6214,7,2821,129,False,22.666666666666668,1415.5,0.0,Twitter for Android,5
dinesh_chawla,13,1379,0,498,24,False,284.0,8.7,2.1,Twitter for Android,5
dharmaraju_15,6,62,0,36,48,False,1.0,14.15,0.1,Twitter for Android,5
Bharat_Kumar_Bk,13,22,0,6,32,False,-1,3933.3333333333335,0.0,Twitter for Android,5
passionvinay,115,327,0,1177,164,False,1.75,1241.0,0.0,Twitter for Android,5
shashi_2001,603,2288,5,7039,223,False,95.85714285714286,38.7,0.0,Twitter for Android,5
coolguysmiling,341,2058,19,15423,100,False,54.857142857142854,103.45,0.35,Twitter for Windows,5
saathimere07,160,313,10,5075,363,False,120.83333333333333,144.55,0.1,Twitter for Android,5
KanubhaiDabhi,806,2233,2,1785,326,False,27.0,1582.0,1.25,Mobile Web (M2),5
TripathiMahavir,14,1136,1,915,104,False,35.57142857142857,319.4,0.0,Twitter for Android,5
asian_reporter,124,19,18,6358,523,False,23.5,0.0,0.05,Paper.li,4
Prashant4155,1981,2360,17,5464,2848,False,-1,52.5,0.0,Twitter for Android,5
tarunczar,63,331,0,63,326,False,4.0,8953.45,0.0,Twitter for Android,6
lahirisantanu,156,1841,8,1535,448,False,43.0,719.5,0.0,Twitter for iPhone,5
BJPBengal,50630,617,105,8734,59,False,25.666666666666668,1196.15,0.0,Twitter for Android,5
chittu_baba,898,5537,13,5287,328,False,87.33333333333333,679.8,0.1,Twitter for Android,5
yogeendra2474,4,236,0,82,75,False,73.6,491.55,0.0,Twitter for Android,5
TheGoogleDotCom,13,0,13,12730,3,False,-1,0.1,0.0,IFTTT,5
ahambhramasami,26,5,2,627,75,False,-1,0.0,0.0,Facebook,5
VeenaIn70617918,2,1,0,987,65,False,28.333333333333332,18452.25,0.0,Twitter for Android,6
ramgopalgpt,3293,25565,86,86249,2845,False,24.473684210526315,74.4,0.0,Twitter for Android,5
aradhyarr,137,3916,2,1780,162,False,26.25,1881.8,0.05,Twitter for Android,6
shansesh,31,5,6,158,95,False,7.133333333333334,507.75,0.05,Twitter for Android,6
anjujayaram,524,671,49,1907,502,False,41.22222222222222,0.6,0.5,Twitter for iPhone,5
womensweb,19594,3227,316,34402,1106,False,30.5,1.7,1.3,Twitter Web Client,6
PratikSng22,158,270,0,107,456,False,12.11111111111111,106.89473684210526,0.47368421052631576,Twitter for Android,5
lindasue77,295,1844,29,8173,1224,False,1.0,0.0,0.05,Twitter Web Client,4
jayh760,9,42,0,21,44,False,3.0,103.3,0.5,Twitter for iPhone,5
voyagergalactic,352,122,5,216,173,False,24.857142857142858,85.35,2.6,Twitter for Android,5
vishal83_feb,46,13,1,893,24,False,-1,0.0,0.0,Twitter for Android,4
kanhaiyalalkumw,75,1555,8,1720,586,False,8.375,159.15,0.0,Twitter for Android,4
thinbrownboy,413,30,22,11356,225,False,1.3333333333333333,0.0,0.0,Facebook,4
rathod7788,37,0,0,15,68,False,64.5,1115.8333333333333,0.0,Twitter for iPhone,6
SajeendranN,273,1464,20,10401,304,False,1.0,1342.75,0.0,Twitter for Android,4
jineesh_blr,678,1514,11,14331,1067,False,87.75,184.8421052631579,2.5789473684210527,Twitter for Android,3
LiveNews24x7,1807,1,201,467491,28,False,36.0,0.15,0.0,dlvr.it,4
harshamaran,40,105,6,485,94,False,14.333333333333334,300.35,0.25,Twitter for Android,5
Hiteshchaudhari,5705,2559,19,2554,893,False,22.0,2873.5,2.25,Twitter for Android,6
RahulDNale,18,106,1,109,106,False,19.555555555555557,333.85,0.25,Twitter for Android,5
bujji116,12,17,0,9,121,False,1.0,999.8888888888889,0.0,Twitter for iPhone,5
sandy_angle,1535,10874,69,42486,1516,False,10.296296296296296,22.55,0.2,Twitter for Android,7
Pkumarsaran,0,7,0,2,8,False,36.0,295.5,1.0,Twitter for Android,6
ca_nishantvyas,24,59,1,214,432,False,11.0,1127.95,0.05,Twitter for Android,5
lokapriya,9,0,0,931,5,False,-1,0.0,0.0,Facebook,5
lillyvgp,6453,18598,120,168287,4038,False,50.0,4534.75,0.3,Twitter for iPhone,5
ArvindKaul9,203,67772,2,913,124,False,10.833333333333334,185.65,0.0,Twitter for Android,5
Mainereport,4281,0,15,11044,4679,False,-1,0.0,0.0,dlvr.it,4
vneedigital,5,0,0,19,7,False,-1,0.0,0.0,Twitter Web Client,5
sunayanadesign,43,13,0,52,54,False,1.7692307692307692,48.35,0.05,Twitter for iPhone,6
krish689,25,244,1,93,345,False,3.3333333333333335,1157.45,0.05,Twitter for Android,5
manojgarg123,136,153,7,649,159,False,-1,15.65,0.2,Twitter for iPhone,5
EvilYindoo,4846,13882,85,84348,566,False,241.75,223.25,0.4,Twitter Web Client,5
AtimanarjNews,49,7,2,1080,26,False,-1,0.05,0.05,Hootsuite,4
jaiwanth1,86,192,46,14903,97,False,30.0,272.0,0.0,Twitter for Android,4
thesanketpatel,196,25481,45,16015,459,False,141.66666666666666,66.75,0.0,Twitter for Android,5
MikelHorl,233,50,11,1351,713,False,6.0,13.8,0.0,Twitter Web Client,5
samadhan1110,4,26,0,61,38,False,44.44444444444444,165.45,0.0,Twitter for Android,4
mehrakushal71,268,9300,65,28445,482,False,79.93103448275862,16.15,0.0,Twitter for Android,4
jurs07,164,8164,7,5826,176,False,109.0,385.95,0.0,Twitter for iPad,6
TechWithSanket,96,39,11,74,104,False,43.734693877551024,2.05,0.4,Twitter Web Client,5
loud_engineer,644,23102,46,37688,1566,False,2.0,0.35,0.25,Twitter for Android,5
Raj_kumar_Goyal,120,10643,142,26151,79,False,8.7,104.85,0.0,Twitter for Android,4
RAJESHS39340871,9,13,0,9,35,False,-1,12.636363636363637,0.36363636363636365,Mobile Web (M5),5
Itti9,64,76,15,1439,67,False,3.6363636363636362,3.6,0.15,Twitter for iPhone,5
rakeshranjankr,1071,459,72,61600,473,False,106.125,915.85,0.0,Twitter Web Client,4
KrantiAgrawal,406,463,49,6000,115,False,123.16666666666667,0.15,0.25,Twitter for Android,5
guptaak1960,41,186,8,3807,91,False,-1,0.0,0.05,Twitter for Windows Phone,5
srsekharbjp,852,983,12,3909,696,False,6.705882352941177,9.5,1.45,Put your button on any page! ,4
DesaiSwarup,380,2213,12,5737,546,False,99.83333333333333,646.75,0.0,Twitter for iPhone,6
davesh9166,10,10,0,935,49,False,76.71428571428571,633.95,0.0,Twitter for Android,5
amar129438,276,9693,32,21141,1049,False,10.0,345.05,0.0,Twitter for Android,4
Dpktmr,154,475,1,975,583,False,2.0,397.25,0.05,Twitter Web Client,5
Varmastweet,377,791,118,12571,644,False,19.666666666666668,166.6,0.0,Twitter for Android,4
wenzelwireless,175,2,17,11807,374,False,-1,0.0,0.0,dlvr.it,5
EchoAnalytics,1535,3813,1276,7932,1350,False,20.243243243243242,1.3,0.0,EchoAnalytics,6
London_society,1895,2,189,47595,1821,False,10.4,0.15,0.15,Hootsuite,4
vinai90,420,10424,30,10677,250,False,51.5,434.3,0.1,Twitter for Android,5
livio2020,5186,3029,29,5734,4929,False,26.275,191.05,0.0,Twitter for Android,5
94695b0a076446a,2,0,0,3,15,False,3.857142857142857,1025.0666666666666,0.0,Twitter for Android,7
karthicmrk28,101,8097,1,678,354,False,12.1,226.6,0.15,Twitter for Android,5
MularamChoudh15,125,3946,0,1470,361,False,8.11111111111111,21.35,0.8,Twitter for Android,5
sapansahani,39,201,3,221,490,False,43.10526315789474,682.05,0.1,Twitter for Android,5
mahantyanjali,22,42,1,62,233,False,125.77777777777777,10.5,0.0,Twitter Web Client,5
NewsInTweetsIn,1529,2,393,238913,394,False,26.25,0.05,0.05,dlvr.it,5
Krsna_sharanam,415,17326,10,1204,447,False,3.0,53.25,0.8,Twitter for iPhone,5
manish26s,57,1791,2,1341,369,False,110.0,1369.5,0.0,Twitter for iPhone,5
Sunielsv,34,26,0,24,199,False,19.4375,468.1,0.0,Twitter for Android,6
malikhassanabl,0,2,0,141,40,False,1.5833333333333333,0.0,0.05,Twitter for Android,5
kenuaggarwal,232,290,0,593,61,False,-1,0.0,0.0,Twitter for Android,5
vajapeyam,2322,65,102,65527,2677,False,-1,0.2,0.15,Twitter Web Client,4
Nirdoshss,265,3661,31,20644,204,False,63.125,315.55,0.05,Twitter for Android,5
THREAT_BUSTERS,85,33,29,572,833,False,16.863636363636363,224.0,0.05,Twitter for Android,4
ksbjpchennai,604,21701,33,22533,2121,False,87.0,94.5,0.05,Twitter for Windows,5
rathi_ajay,212,21615,49,28881,306,False,38.45454545454545,73.4,0.0,Twitter for Android,4
vetriii,1245,8180,30,12727,4917,False,101.16666666666667,254.8,0.0,Twitter for Android,6
_ashim__,9,182,0,412,58,False,107.83333333333333,1689.6,0.0,Twitter Web Client,3
aloktiwari9335,45179,21972,193,202878,2654,False,6.0,25.65,0.0,Twitter for Android,5
INDIA_Wale_1,184,963,2,1352,152,False,65.5,719.5,0.0,TweetDeck,5
kunal_vaidya,245,17338,117,12776,353,False,84.88888888888889,159.15,0.0,Twitter for Android,5
anandagarwal554,3040,20049,65,47497,2515,False,97.66666666666667,52.85,0.0,Twitter for Android,5
NamoNamoIndia,1729,1,23,24314,1259,False,-1,0.0,0.0,dlvr.it,5
shiva_chindam,6,3,0,24,31,False,-1,0.0,0.05,Twitter for Windows,5
SwapnilBawane,1767,12892,93,51803,1126,False,6.75,800.75,0.05,Twitter for Android,6
chintantpathak,94,0,0,2082,170,False,3.375,0.05,0.0,Facebook,6
iambhutia,2283,2793,250,36455,1622,False,31.428571428571427,251.15,0.5,Twitter for iPhone,6
Marie____Taylor,502,3,78,673002,302,False,28.666666666666668,0.05,0.05,dlvr.it,5
Amy____Jones,1340,2180,1065,683614,1920,False,94.27272727272727,6.9,0.05,dlvr.it,3
mehul12212,191,1344,8,1255,415,False,1.0,796.05,0.0,Twitter for Android,6
MayurNandwani2,11,632,2,453,21,False,15.875,682.5,0.0,Twitter for Android,6
PARAG321,347,1138,23,2150,260,False,5.0,86.5,0.25,Twitter for Android,5
Bhayukt,56,10036,18,3517,30,False,36.666666666666664,559.45,0.0,Twitter for Android,6
kaushikjoshi73,38,165,0,143,25,False,-1,378.45,0.0,Twitter for Android,5
KapuriyaRahul,81,48,1,335,127,False,7.5,1809.65,0.0,Twitter for Android,6
vijaykumar24527,68,3157,4,2058,242,False,120.6,270.55,4.95,Twitter for Android,6
GLOBALMICEAsean,269,1211,288,4328,1677,False,12.863636363636363,328.0,0.0,Twitter for Android,6
pandeyrenu576,617,2745,2,3354,765,False,51.875,392.9,1.15,Twitter for Android,4
Vandan_BJP,131,32,33,19291,11,False,-1,1625.85,0.0,Twitter for Android,6
Bis_Sandeep,193,150,72,55515,149,False,44.0,0.05,0.05,IFTTT,6
CyberAnonymous,1598,42,384,984552,2354,False,31.75,0.0,0.0,IFTTT,5
NarendraLSingh,48,1003,4,49268,367,False,-1,0.0,0.0,Facebook,5
